album,artist,genre,id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Trojan Dub Collection,Tommy McCook,reggae,1vqResx6Dtdx5r0N2qtZTp,A Dancing Version,0.00687,0.677,146053,0.836,0.742,10,0.108,-4.894,1,0.11,82.309,4,0.643
Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,4CRdQfoAdYTNcZdMUEFm1Z,Your Teeth In My Neck,0.0615,0.836,278307,0.492,0.00936,6,0.0482,-8.463,0,0.259,145.138,4,0.528
Dub Side Of The Moon,Easy Star All-Stars,reggae,4mAnqyyXCauUnBkFRBke5f,Great Dub In The Sky,0.664,0.739,261600,0.753,0.961,5,0.152,-6.679,1,0.0615,126.418,4,0.565
Trojan Dub Collection,Roots Radics,reggae,3V3UU1dzgXMrk05laKAvBX,Mission Impossible,0.226,0.812,197680,0.45,0.854,9,0.09,-8.612,0,0.0863,143.035,4,0.477
King Tubby's Prophesy Of Dub,Yabby You,reggae,15UDJBNH6c5pMfBVnbTSdR,Conquering Dub,0.237,0.776,198867,0.669,0.805,11,0.119,-9.445,0,0.0694,135.671,4,0.657
Tree Of Satta,The Abyssinians,reggae,27adNyPtau6RYDGsUbXEo4,Satta Massa Gana,0.294,0.564,217573,0.705,0,6,0.425,-5.938,0,0.0543,75.102,4,0.701
Original Sounds Of The Zion,Zion Train,reggae,46nA4soaUJHMGeceV0GOca,Earthquake,0.00113,0.709,278947,0.93,0.81,5,0.36,-6.787,0,0.0398,145.01,4,0.801
No Bed Of Roses,Dub Syndicate,reggae,5jYVj4prrAjmXd0mNDaGAt,Jamaican Proverb,0.00264,0.809,255533,0.6,4.63E-06,9,0.108,-7.949,0,0.138,158.492,4,0.657
Hebron Gate,Groundation,reggae,42RrqPsJYsx383IxgyFETr,Jah Jah Know,0.101,0.734,363867,0.496,1.42E-05,8,0.312,-9.612,1,0.178,81.693,4,0.542
Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,08eg2hM1N31jVZY2QHijgj,Blood On His Lips,0.135,0.907,180467,0.571,0.722,9,0.367,-9.959,0,0.151,143.329,4,0.774
Scratch Walking,Lee Perry & The Upsetters,reggae,7oPvC9W89zBbQyroqpT3ow,Curly Dub,0.00188,0.704,216653,0.0717,0.0929,10,0.117,-21.232,0,0.273,143.161,4,0.488
Horace Andy Deluxe Edition,The Aggrovators,reggae,1S1WYDWQEWFJF4t0imKAp5,Rockers Almighty Dub,0.0989,0.733,223840,0.407,0.0808,10,0.186,-13.773,0,0.128,147.979,4,0.782
Trojan Dub Collection,Sly & The Revolutionaries,reggae,1v1UdgGAcZ8X5AJmcGguaq,Cocaine,0.0118,0.771,230920,0.545,0.857,3,0.144,-8.649,0,0.0584,144.427,4,0.757
Sub Signals Volume 1,Zion Train,reggae,0NLulWi2Y23ru6aaFE5nRw,Free Heart,0.000177,0.762,260227,0.473,0.904,6,0.127,-13.683,0,0.402,150.021,4,0.961
Dangerous Dub,King Tubby,reggae,7afV4V0gFQwkxPJoEZfACr,Country Gal Dub,0.0026,0.88,204973,0.325,0.863,7,0.098,-9.078,1,0.0722,139.795,4,0.69
Trojan Dub Collection,Roots Radics,reggae,2VoDidoIJihafv0VZ8ycOg,Storming The Death Star,0.0807,0.771,187600,0.348,0.702,7,0.0945,-8.766,0,0.16,143.817,4,0.619
Trojan Dub Collection,The G.G. All Stars,reggae,1DbRRxkrP2e8nJD3lBXt0H,Love Of Jah Jah Children,0.349,0.755,151560,0.55,0.866,9,0.0924,-7.675,0,0.25,78.578,4,0.846
Dub Wars,Groundation,reggae,2WQmpJNcyDRe1NUHS6N9k4,Ruling Dub,0.0491,0.823,424600,0.367,0.0355,10,0.0907,-10.842,0,0.0582,122.223,4,0.595
The Inspirational Sounds Of Mad Professor,Mad Professor,reggae,5ciOp5Z8FPIY3Khb28VskQ,Fast Forward Into Dub,0.000471,0.911,310307,0.555,0.0571,9,0.0871,-9.892,1,0.0518,114.639,4,0.933
Island Records Reggae Box Set - War Ina Babylon,Jah Lion,reggae,17L4fCUBmj18f31jzBrU9T,Soldier And Police War,0.0482,0.907,248573,0.556,0,11,0.276,-11.332,0,0.132,127.51,4,0.965
Trojan Dub Collection,Roots Radics,reggae,0CZ7UlR4UzNh1sUtZuDr3O,The Son Of Darth Vader,0.00635,0.508,187093,0.453,0.275,11,0.0566,-9.137,0,0.21,180.412,3,0.546
Trojan Dub Collection,The Upsetters,reggae,4Uu1BsxzPNKnm0wPsI9pQq,Dub Dat,0.00198,0.909,202040,0.512,0.654,6,0.0663,-7.948,0,0.174,133.98,4,0.791
Trojan Dub Collection,Gregory Isaacs,reggae,0qIN81FnZ77twsHowkIsts,Public Eyes,0.0456,0.8,176600,0.646,0.859,11,0.0458,-7.86,1,0.0552,131.71,4,0.86
The Frontline,East Park Reggae Collective,reggae,4X41C5ZZV2zb0MW0FpgNsI,Bomber Jacket,0.019,0.716,214707,0.694,0.00381,9,0.089,-7.475,0,0.118,78.175,4,0.447
Scratch Walking,Lee Perry & The Upsetters,reggae,0q2AO50cRmdZgN3TnIllKq,Bird In Hand,0.631,0.81,202747,0.481,0.0182,4,0.145,-13.236,0,0.375,155.44,4,0.827
Satta Dub,The Abyssinians,reggae,3uMmONm6VFDKmZQ0JgagAD,African Dub,0.00474,0.804,132027,0.21,0.0156,9,0.0706,-18.514,0,0.0479,130.497,4,0.851
King Tubbys Meets Rockers Uptown,Augustus Pablo,reggae,0ACpZ8folJm47A1G9c4LA5,Keep On Dubbing,0.0205,0.698,191067,0.275,0.875,2,0.0897,-16.645,1,0.0846,137.546,4,0.412
The Inspirational Sounds Of Mad Professor,Mad Professor,reggae,6zOC53s7WyNoOHfvKj57Ef,Asylum Of Dub,0.00559,0.727,237573,0.397,0.64,1,0.243,-10.829,1,0.0373,136.423,4,0.56
Rocking With The Love Grocer,Love Grocer,reggae,6ByseEOBCesFZPFm5vXwht,A Little Rain Must Fall,0.0125,0.698,279227,0.664,0.779,1,0.0754,-11.848,0,0.0287,139.996,4,0.783
Uptown Top Ranking,The Upsetters,reggae,4IKfF1MEQiNwNk8NJ03UwO,Return Of Django,0.12,0.752,149444,0.595,0.846,1,0.128,-9.306,1,0.04,76.998,4,0.949
Dub Voyage,Twilight Circus Dub Sound System,reggae,7qyjZWaFtU9II9ySwzvD73,Dub Voyage,0.0177,0.654,208627,0.844,0.637,5,0.192,-6.689,0,0.229,133.657,4,0.28
Radiodread,Easy Star All-Stars,reggae,2nTcHYwkqK6NM54OExjDEi,Karma Police,0.314,0.681,288080,0.562,3.85E-05,7,0.147,-7.303,1,0.03,144.509,4,0.804
Skylarking - The Best Of Horace Andy,Horace Andy,reggae,6qGaEGZtNubfqBLvls2KUd,Skylarking,0.236,0.73,187173,0.459,0.000135,2,0.111,-12.416,0,0.0651,156.291,4,0.821
Trojan Dub Collection,King Tubby,reggae,5kWVWmL3L9w43UvwJ4wK5v,King Tubby's Conversation - Dub,0.0642,0.777,189467,0.604,0.825,2,0.0536,-9.324,1,0.0587,137.381,4,0.651
Destroys The Invaders,Prince Jammy,reggae,0HLKdisXgrbjoGFEosy109,Conspiracy On Neptune,0.00145,0.794,259520,0.401,0.825,2,0.0716,-12.498,1,0.12,149.435,4,0.959
Heart Of The Congos,The Congos,reggae,6qlmiYao8FekDkhtnOOa1n,Congoman,0.178,0.629,398693,0.876,0.314,5,0.114,-6.899,1,0.0373,97.783,4,0.758
Aswad,Aswad,reggae,4Z72Vc2Gz4Ea3PV75If3J4,Back To Africa,0.0546,0.755,333667,0.25,0.000321,9,0.0708,-16.225,0,0.318,127.241,4,0.666
Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,6GKnoOYLw3zTQYmukiMXlg,Dance Of The Vampires,0.0479,0.798,205627,0.757,0.675,2,0.328,-7.576,1,0.174,136.993,4,0.74
Forces Of Victory,Linton Kwesi Johnson,reggae,5WGaZMK2mm1TVqPKWoeDvU,It Noh Funny,0.000449,0.737,223600,0.435,0.000447,11,0.0326,-15.229,0,0.163,135.984,4,0.461
Night Food,The Heptones,reggae,6ObB3ZyEvBhS63dnJq8Usl,Book Of Rules,0.275,0.785,211467,0.531,0.155,6,0.131,-14.137,1,0.0548,142.492,4,0.932
Pick A Dub,Keith Hudson,reggae,3dI3c3GIrJpTzrKjrrVP2P,Pick A Dub,0.295,0.702,160267,0.55,0.873,7,0.579,-9.739,1,0.0365,139.18,4,0.594
Dub Plates Vol. 3,Twilight Circus Dub Sound System,reggae,7gKjeaWg77tJ6KvVxcWhlq,Slicer Dub Plate,0.021,0.634,278947,0.824,0.849,7,0.35,-5.918,0,0.0686,133.541,4,0.396
Beat Beat Beat,Burning Babylon,reggae,1jhBlOM8nBL48q56qCBxtk,Sproing-A-Dub,0.0192,0.763,214027,0.837,0.811,10,0.247,-11.823,0,0.0585,159.952,4,0.858
Reggae Chartbusters Vol. 6,Linval Thompson,reggae,4o4DfnunxrswXUrg2EunOC,I Love Marijuana,0.0026,0.903,204227,0.617,0.00103,1,0.0791,-7.277,0,0.0645,124.167,4,0.84
Countrymen,The Twinkle Brothers,reggae,3SsheD9xZ0fiFtBW1TuD5u,Never Get Burn - 2002 Digital Remaster,0.452,0.938,211293,0.815,0.00418,9,0.346,-7.747,0,0.138,124.325,4,0.877
Trojan Dub Collection,The Upsetters,reggae,0O2hsg6o384ehHuFNtPcHZ,Freedom - Dub,0.082,0.691,219933,0.761,0.84,11,0.376,-9.265,1,0.0353,125.257,4,0.646
African Anthem Deluxe: The Mikey Dread Show Dubwise,Mikey Dread,reggae,2RhgEPQbjxUruFu4k2ylrL,Saturday Night Style - Dub / Instrumental Reggae Music,0.249,0.73,293347,0.847,0.143,10,0.9,-7.454,0,0.0528,123.878,4,0.643
True Reggae,Black Uhuru,reggae,6Kk6KpnJ64S9dck10yvfY1,Guess Who's Coming To Dinner,0.0622,0.87,293067,0.542,0.00647,8,0.105,-11.072,0,0.0673,133.724,4,0.736
Trojan Dub Collection,Scientist,reggae,4lbp5UeZddwkPAc7RxSrdP,Miss Know It All,0.00459,0.694,202200,0.414,0.594,8,0.052,-6.596,1,0.0384,81.176,4,0.714
Sub Signals Volume 1,High Tone,reggae,21DqtK3Yca5ExNeJNCfYRj,Replay,0.0959,0.77,382960,0.479,0.641,11,0.13,-8.923,0,0.13,75.024,4,0.293
Dub Massive Vol. 1,Jah Thomas,reggae,2cqbNNonGbQE0zfF9HRLan,White Rice Dub,0.0408,0.761,179266,0.662,0.858,7,0.0872,-10.303,1,0.112,137.332,4,0.458
"African Roots, Act 1",Wackies,reggae,1BJwagj1nlFaghEq4kyFM5,Betrayers Call,0.175,0.608,182360,0.538,0.904,7,0.108,-11.874,1,0.0469,155.562,4,0.509
The Harder They Come (Remastered),Scotty,reggae,11E2NFqnoWq18PeytlDgb2,Draw Your Brakes,0.00257,0.82,175907,0.429,0,5,0.179,-11.155,1,0.156,82.083,4,0.674
Pick A Dub,Keith Hudson,reggae,4aRoUX9YN5e3Qv1HayIiOz,Michael Talbot Affair,0.0187,0.679,175293,0.837,0.87,11,0.0496,-6.606,1,0.17,140.112,4,0.892
16 Spliff: Reggae Compilation,Dillinger,reggae,7uRRjdlYjAI31MUXLYWGGN,Marijuana In My Brain,0.0669,0.768,189787,0.721,0,7,0.268,-6.857,1,0.22,131.229,4,0.814
Reggae Greats,Jah Lion,reggae,1BqamaVPoJTJeqZQz9rYMW,Wisdom,0.0291,0.678,214200,0.537,0,9,0.235,-13.38,1,0.309,72.417,4,0.777
Molecule In Dub,Molecule,reggae,64dcMgl1ox3Y5HQ6wpVSZJ,Heat,0.784,0.91,254280,0.297,0.917,1,0.0868,-24.368,1,0.0578,119.996,4,0.479
Destroys The Invaders,Prince Jammy,reggae,5sonqf8ioznNyOvuIHexN2,Martian Encounter,0.000806,0.733,272533,0.294,0.786,10,0.372,-14.285,0,0.144,72.962,4,0.591
Jazzie B Presents School Days,Big Youth,reggae,61HLbMrtLpMX8ncON3hWAr,Hit The Road Jack,0.0021,0.642,187333,0.669,2.69E-06,1,0.311,-8.943,0,0.0686,141.946,4,0.731
Heartical & BDF Fade Away Showcase,Basque Dub Foundation,reggae,7e7odOl65OdOqCqzGKbEru,Melodica Way,7.42E-05,0.559,222213,0.703,0.777,4,0.0859,-4.849,0,0.0321,160.887,4,0.693
Plush Allstars Vol. 1,Sizzla,reggae,2pDYnCoJkNHCNsnrUgDO0s,Be Strong,0.188,0.652,220357,0.522,0,6,0.776,-11.308,1,0.26,85.414,4,0.815
Countrymen,The Twinkle Brothers,reggae,7vxc2LPkPLVIdUbsYq7Uwe,Since I Threw The Comb Away - 2002 Digital Remaster,0.0216,0.781,177667,0.55,2.31E-05,11,0.061,-9.923,0,0.158,121.44,4,0.891
Jamaica Super Dub Session,Wackies,reggae,2RwKKZ7POLnWTC7VsYfx9A,Dub Stew,0.00233,0.811,224027,0.559,0.9,7,0.0509,-10.021,0,0.0393,134.185,4,0.666
Molecule In Dub,Molecule,reggae,5sSv84Lna4qaJ2mzIfaqRH,Baby Girl - Feat. Zig Zag,0.707,0.635,260453,0.36,0.462,1,0.0977,-18.897,1,0.372,120.034,4,0.367
Reggae Greats,Black Uhuru,reggae,5zXv2ebHiMQLqdGplGH4Y5,Sponji Reggae,0.129,0.784,269600,0.51,0.000331,7,0.034,-10.942,0,0.0731,74.567,4,0.945
Police In Helicopter Rhythm,"John Holt, Sizzla",reggae,6WlFNMpFXErwrPe9wqhPBr,Police In Helicopter - N/A,0.345,0.759,184667,0.764,0,6,0.137,-5.314,1,0.105,77.002,4,0.909
Message From The King,Prince Far I,reggae,4GXsl6BhhesY0fMULm3VE7,Message From The King - 2000 Digital Remaster,0.259,0.708,212093,0.571,0,10,0.25,-10.532,1,0.214,133.064,4,0.322
Dub To Africa,Prince Far I,reggae,0UHy0scck2g0wJoltLTwDi,Dub To Africa,1.70E-05,0.755,199973,0.439,0.699,8,0.254,-11.276,0,0.0448,129.815,4,0.499
Dub Massive Vol. 1,Sly & Robbie,reggae,2FvpQiEbFUGdHtJRh7kWGP,Burial Dub,0.0682,0.748,256480,0.563,0.821,9,0.36,-12.31,1,0.0846,122.788,4,0.836
Reggae Rasta Dub,Sly & Robbie Meet King Tubby,reggae,5GgUWb9o5ga3F7o6MYyDHO,Roots Of Africa Dub,0.0063,0.864,213640,0.253,0.862,1,0.127,-19.09,0,0.0583,124.92,4,0.458
Dub Plates From The Elephanthouse Vol. 1,G. Corp,reggae,6sKGyo5vC7KXNyQ8yL5jWb,Murder,0.00251,0.869,332434,0.531,0.883,2,0.0981,-9.605,1,0.042,135.651,4,0.637
Dub Come Save Me,Roots Manuva,reggae,44UQXH7aTixNPzHGeBpXJv,Highest Grade Dub,0.0266,0.787,226480,0.631,0.813,11,0.253,-5.364,1,0.0597,97.021,4,0.578
Nothing To Proove,Overproof Soundsystem Ft. Chesire Cat,reggae,5GS3pC4WN3yVYUuu0swyMC,The 'Erb,0.00342,0.933,249940,0.792,1.25E-06,7,0.67,-7.913,1,0.0842,139.745,4,0.917
George Phang: Power House Selector's Choice Vol. 4,Charlie Chaplin,reggae,3WOvbOrPPhVWhl26LBd7RV,Batta Batta,0.0866,0.875,200293,0.777,0.091,2,0.206,-5.379,1,0.043,95.242,4,0.636
Shapes 10:02,Natural Self,reggae,64dQgVxkWqLigh1reZRXwQ,Midnight Sun - Prince Fatty Dub,0.0459,0.65,247640,0.762,0.599,8,0.31,-5.88,1,0.0975,82.87,4,0.763
Bass Température,High Tone,reggae,7EMRqhijyR7lAmztYt91GE,Mother Dubber,0.00427,0.589,315587,0.638,0.839,7,0.0934,-8.87,1,0.0468,82.071,4,0.164
Shapes 10:02,Alice Russell,reggae,65XnqIqM9QoEZhi1vRPfsJ,Hurry On Now - Boub Remix,0.0892,0.791,268187,0.536,0.145,11,0.102,-9.336,1,0.0612,166.679,4,0.848
"Lee ""Scratch"" Perry Masters (Remixed & Remastered Version)",Bob Marley & The Wailers,reggae,5HzbDUyJgCQnwEV65sS43D,Sun Is Shining (Dub Version),0.01,0.915,225000,0.81,0.257,11,0.135,-5.739,0,0.2,143.866,4,0.624
Indubstria,B.R. Stylers,reggae,4EFnIdUDGmH2NLzwo0NPnP,Let them Shine (Dub Version),7.07E-05,0.708,189160,0.769,0.68,11,0.37,-8.658,0,0.0622,144.005,4,0.816
Dr. Boondigga & The Big BW,Fat Freddy's Drop,reggae,4Te6RnXFyHCwvNUpkBwobb,The Raft,0.0139,0.668,431293,0.534,0.369,9,0.328,-8.267,0,0.0371,139.429,4,0.339
The African Brothers Meet King Tubby In Dub,King Tubby,reggae,7Gcpl9C0T9spWV1EhaJLxr,Dub On Fire,0.0403,0.576,149373,0.747,0.852,8,0.209,-6.444,1,0.0503,80.975,4,0.293
Dancehall: The Rise of Jamaican Dancehall Culture,Ini Kamoze,reggae,63JFeiuQ6TmdEM8BVNQx6B,World a Music,0.0134,0.874,336213,0.459,0.00883,6,0.049,-9.343,0,0.142,74.081,4,0.329
One Two,Sister Nancy,reggae,5dHMrmmUy4CoarORtGkNCh,Only Woman D.J. With Degree,0.123,0.746,209293,0.553,0,5,0.218,-8.597,0,0.363,76.451,4,0.662
Dubber Side of the Moon,Easy Star All-Stars,reggae,3pvKY1D5UwDbBNMMvcE3fU,Brain Damage (Adrian Sherwood and Jazzwad Remix),0.0294,0.721,270133,0.744,0.0902,2,0.0782,-5.377,1,0.0796,124.043,4,0.577
In Dub,Tappa Zukie,reggae,6U2B2CzGp3y17zXXVbXb0p,Tapper Zukie In Dub,0.102,0.74,190333,0.774,0.781,1,0.511,-11.259,1,0.106,127.852,4,0.594
Dub To Africa,Prince Far I,reggae,6hEqFRT7pwvhFxXnfj0m46,Cry Tuff + The Originals,2.15E-05,0.76,202867,0.496,0.675,5,0.391,-12.023,0,0.0402,129.018,4,0.585
The Same Song,Israel Vibration,reggae,3qkgDUwKyHht3WmNTFHg0C,The Same Song - Edit,0.141,0.924,239613,0.546,0.00136,8,0.0361,-6.583,0,0.233,123.33,4,0.685
Diamond Master Series - Bob Marley,Bob Marley & The Wailers,reggae,5wb91i08i51QP1shXd60ix,The Sun Is Shining,0.274,0.597,133040,0.524,5.08E-05,0,0.0891,-7.352,1,0.173,73.934,4,0.847
Handsworth Revolution,Steel Pulse,reggae,0NlA0b2RNynMGZoxZm8hSq,Ku Klux Klan,0.0205,0.735,221693,0.514,0,9,0.0316,-12.18,0,0.141,128.865,4,0.817
Reggae Legends,Toots & The Maytals,reggae,6xf7aGIqceArnYwetKUN48,Pressure Drop,0.201,0.618,178920,0.692,0,8,0.103,-6.313,1,0.0334,146.612,4,0.978
Jah No Dead - An Introduction To Burning Spear,Burning Spear,reggae,1YiCnD7YmmCXWLregZmdoM,Slavery Days,0.00144,0.756,203613,0.419,0.00155,10,0.1,-9.205,1,0.131,143.045,4,0.72
Trenchtown Mix Up,The Gladiators,reggae,1aWA6FHwqGqH7b8XbKeiG0,Looks Is Deceiving - 2000 Digital Remaster,0.153,0.848,152533,0.545,1.12E-05,11,0.231,-7.582,1,0.113,79.24,4,0.713
Proverbial Reggae,The Gladiators,reggae,75UIkJQJMf1piBSbQ3JXIL,Stick A Bush - 2002 Digital Remaster,0.0144,0.871,147640,0.496,0.00671,11,0.106,-11.835,0,0.0544,136.037,4,0.598
Words Of Wisdom,Dennis Brown,reggae,5jla2fhvErKAiUHG3fnRuv,Money In My Pocket,0.604,0.742,228867,0.45,0,0,0.107,-13.333,1,0.0569,137.914,4,0.964
Peace In A Time Of War,SOJA,reggae,4PxlxquzzShFign50soLf9,True Love,0.18,0.859,257733,0.417,0,6,0.11,-8.879,0,0.0478,116.847,4,0.557
Blackheart Man,Bunny Wailer,reggae,6f8eY5Nj5pPEDHto4AhW60,Blackheart Man,0.457,0.791,381827,0.39,0.0237,2,0.402,-15.474,1,0.451,147.605,4,0.809
Police And Thieves,Junior Murvin,reggae,1UONyvoXBRrSkseMdN99zk,Roots Train,0.0442,0.864,223067,0.429,0.205,7,0.289,-12.019,1,0.0851,127.747,4,0.97
Night Nurse,Gregory Isaacs,reggae,2lPfcRMRLffiBTwLA9S8Vc,Night Nurse,0.0318,0.822,245667,0.298,0.0299,7,0.0316,-14.86,1,0.162,74.679,4,0.931
Absolutely The Best Of Reggae Vol. 1,Horace Andy,reggae,3bIWXd9bLoW2oS8bB6TI7i,Ain't No Sunshine,0.667,0.774,133427,0.479,0,8,0.221,-9.703,1,0.284,128.7,4,0.918
Unmetered Taxi,Dennis Brown,reggae,1NdSy3ilIPLjUQXJ2igdL5,Revolution,0.271,0.718,238547,0.59,0.000306,9,0.127,-8.242,0,0.112,84.724,4,0.762
Harder Than The Rest,Culture,reggae,1ryuZ77kDQ6bFYjXd3mTWQ,Behold - 2000 Digital Remaster,0.0262,0.813,279160,0.683,0.00105,2,0.159,-9.413,1,0.0549,143.553,4,0.966
Right Time,Mighty Diamonds,reggae,5p3kVMB5spe9fY9CKNAiRm,Right Time - 2001 Digital Remaster,0.33,0.837,197200,0.382,6.14E-05,2,0.127,-10.726,1,0.052,139.042,4,0.56
Original Rockers,Augustus Pablo,reggae,0PrITvZSPiyfFw0hhdORnr,Cassava Piece,0.0519,0.788,154427,0.661,0.951,8,0.058,-9.013,0,0.0507,133.085,4,0.925
RAS Portraits,Israel Vibration,reggae,120pBuaJ5AzWdzEf19dYDx,Cool And Calm,0.0963,0.789,266933,0.432,2.79E-05,0,0.0441,-9.994,1,0.137,76.413,4,0.792
Reggae Chartbusters Vol. 5,Johnny Clarke,reggae,0w10QXcvsLG9mVu9RE4aJW,None Shall Escape The Judgement,0.107,0.731,193453,0.653,0,1,0.0909,-6.528,1,0.0357,102.203,4,0.933
Jah No Dead - An Introduction To Burning Spear,Burning Spear,reggae,3Ni6vR9yGUnVy7fRFwpVfE,Marcus Garvey,0.0442,0.726,199613,0.487,0.00766,0,0.0955,-9.235,1,0.0993,91.899,4,0.48
Legend (The Definitive Remasters),Bob Marley & The Wailers,reggae,5lyCpekspXmDCvBxFuXhDM,Three Little Birds,0.00974,0.825,180440,0.494,5.15E-06,9,0.0361,-10.486,1,0.0698,74.103,4,0.626
Jah Victory,Alpha Blondy,reggae,5dxUSBv0HAikDdLwtNajWD,I Wish You Were Here,0.0163,0.792,267120,0.568,0.0086,7,0.0986,-7.851,1,0.0668,143.979,4,0.565
Peace In A Time Of War,SOJA,reggae,3Np08ZSygKVGkyPvclRob2,Brothers And Sisters,0.112,0.741,253400,0.695,0,2,0.36,-6.833,1,0.106,93.991,4,0.386
Police And Thieves,Junior Murvin,reggae,3cnvTMZRhkbzea0KC4Y4We,Police & Thieves,0.0583,0.933,244307,0.363,0,11,0.161,-13.328,0,0.0971,127.158,4,0.906
Reggae Roots 1972-1995 Vol.5,Jacob Miller,reggae,5Y1pQnPoMpC1n15k4urq3s,Tenement Yard,0.247,0.889,156760,0.391,0,4,0.0859,-11.157,1,0.37,143.844,4,0.965
Night Nurse,Gregory Isaacs,reggae,4Yu7Opg3NC2n763yUU2Njh,Cool Down The Pace,0.0748,0.865,315000,0.253,0.0404,10,0.0699,-16.122,1,0.234,76.351,4,0.954
Police In Helicopter,John Holt,reggae,6igLzQMVFFO8FNZlXQOJZa,Police In Helicopter,0.0331,0.686,219160,0.652,8.34E-06,9,0.0578,-7.586,0,0.111,141.185,4,0.503
Rockers Time Now,Johnny Clarke,reggae,2p6WDr28CJXYNglfrneMLL,Declaration Of Rights - 2000 Digital Remaster,0.731,0.766,206200,0.427,0.000572,4,0.184,-10.959,0,0.336,74.063,4,0.823
Funky Kingston,The Maytals,reggae,1VVFdjWU8cyVcn4Cn1CD6r,Funky Kingston,0.276,0.771,298027,0.501,0.000449,11,0.0543,-10.694,1,0.111,98.696,4,0.94
The Harder They Come (Remastered),Jimmy Cliff,reggae,6XitzIBDSAbU9gU9lhouQa,"The Harder They Come - From ""The Harder They Come"" Soundtrack",0.632,0.679,219907,0.575,0,1,0.165,-8.037,1,0.0717,102.588,4,0.79
Legend (The Definitive Remasters),Bob Marley & The Wailers,reggae,1oEVn2wMuMcTH9HMofH150,Punky Reggae Party,0.0219,0.812,412027,0.638,0.161,6,0.0856,-8.116,0,0.0613,135.165,4,0.905
War Ina Babylon,Max Romeo,reggae,5Xmplqj77ATmZcVdvhtzoo,One Step Forward,0.00438,0.929,313507,0.349,1.20E-06,5,0.0874,-13.612,0,0.119,131.691,4,0.788
Heart Of The Congos,The Congos,reggae,00m6N23ZTNEtsg65N1WcDV,Fisherman,0.149,0.582,364733,0.723,2.90E-06,11,0.0906,-6.105,0,0.145,168.185,4,0.44
Trojan Mod Reggae Collection,John Holt,reggae,4GcxbXDyjwfUy7iPPUcNff,Ali Baba,0.106,0.689,160080,0.625,0.827,10,0.0749,-7.059,1,0.122,79.421,4,0.536
Wanted Dread And Alive,Peter Tosh,reggae,5jkxC8SIZJ4qqusxRPVS5s,Wanted Dread and Alive - 2002 Remastered Version,0.381,0.795,268213,0.731,0.00163,9,0.0548,-6.056,1,0.0529,96.161,4,0.884
Right Time,Mighty Diamonds,reggae,5M9JYhCEojXoMJbWa03i9F,I Need A Roof - 2001 Digital Remaster,0.298,0.702,171160,0.567,2.92E-06,0,0.198,-9.179,1,0.0409,145.549,4,0.783
96 Degrees In The Shade,Third World,reggae,2HnjoPkYJLSfceOpo5X9Zx,1865 (96º In The Shade),0.0301,0.916,268760,0.397,0.000132,7,0.0236,-16.065,1,0.147,131.832,4,0.781
Party Time,The Heptones,reggae,6ExUQkaBrEBMejesTzyZa9,Party Time,0.00117,0.807,244600,0.474,0,0,0.287,-12.29,1,0.0534,133.479,4,0.729
The Harder They Come (Remastered),The Slickers,reggae,631Lp7kv8Ku7rQJ8tfvvuz,Johnny Too Bad,0.107,0.764,183200,0.606,0.179,7,0.267,-8.754,1,0.155,165.797,4,0.717
Collector's Classics,Jacob Miller,reggae,3TrfCJ66lJweO4Jkac10wl,Healing of The Nation,0.0688,0.764,232067,0.689,0,6,0.0534,-10.797,0,0.0518,141.613,4,0.965
Blackheart Man,Bunny Wailer,reggae,44by1SYvIvbmHelINZ0Zaq,Fighting Against Conviction,0.0937,0.703,310707,0.336,0.0258,1,0.0447,-15.422,0,0.334,73.911,4,0.712
Trenchtown Mix Up,The Gladiators,reggae,3W53uTGK2Rl0jCS3S6wb6W,Soul Rebel - 2000 Digital Remaster,0.0261,0.825,237693,0.481,0.000164,0,0.0583,-7.785,1,0.0345,84.328,4,0.671
Hail H.I.M,Burning Spear,reggae,155vJ1VsYZ87Gldi1gNss8,Hail H.I.M - 2002 Remastered Version,0.149,0.775,255800,0.652,0.18,4,0.0458,-7.881,0,0.0583,137.866,4,0.671
Harvest Time,Don Carlos,reggae,7hgoXa0hZNYoFmetCE5bMc,Young Girl,0.289,0.839,205800,0.333,0,11,0.0478,-14.129,0,0.232,145.018,4,0.791
Handsworth Revolution,Steel Pulse,reggae,3VA9Eb9i8fAQAWhgtxIo4J,Handsworth Revolution,0.0259,0.928,321373,0.411,1.06E-05,10,0.0597,-14.2,1,0.0916,118.23,4,0.693
Unconquered People,Israel Vibration,reggae,13bKLN0UyIFHnubGvvVJTO,We A De Rasta,0.229,0.875,243493,0.322,0.0384,0,0.0904,-15.143,0,0.333,138.167,4,0.731
Mo' Roots,Taj Mahal,reggae,2IzMlIwhoCWV3E3JrF9gq1,Johnny Too Bad,0.424,0.664,194827,0.243,0.776,7,0.0308,-19.972,1,0.167,146.156,4,0.648
Aux Armes Et Caetera 1979,Serge Gainsbourg,reggae,0AKewzex4lRIxasCOxzAKX,Aux armes et caetera,0.0183,0.912,185907,0.307,0.0223,0,0.0807,-14.405,1,0.0587,136.565,4,0.716
